longitude,latitude
14.6173898,51.4688041
14.6107441,51.4585923
14.7000217,51.5207549
14.6367868,51.4608274
14.6167887,51.4445234
14.6527063,51.4290039
14.6827691,51.4111466
14.6653959,51.4136066
14.670357,51.4153384
14.6755242,51.4167599
14.554528,51.4777121
14.5402284,51.4864748
14.6973544,51.4156668
14.704756,51.4170537
14.7148215,51.4186951
14.7254995,51.4201489
14.6498169,51.504635
14.6417441,51.3344021
14.6411342,51.3097863
14.6606894,51.3406705
14.556668,51.4818584
14.5641655,51.482102
14.6815804,51.4705988
14.6763655,51.4741746
14.6950247,51.4763015
14.6824161,51.4876142
14.5241504,51.479311
14.5658776,51.5522448
14.5351491,51.5341111
14.9598106,51.4327019
14.8871615,51.4168939
14.8194008,51.4493488
14.8081424,51.4499534
14.6161723,51.3031504
14.4745731,51.489861
14.481981,51.4772186
14.5619918,51.4717924
14.5152574,51.3660077
14.5542856,51.4121191
14.5859082,51.3376206
14.7622573,51.4520491
14.6054644,51.4544997
14.5985841,51.4555784
14.5788136,51.4596144
14.5669567,51.4613207
14.5618839,51.4614291
14.5556284,51.4623008
14.5593445,51.4123274
14.5655453,51.412985
14.7293708,51.5476836
14.6276629,51.5032265
14.587984,51.5372629
14.6111888,51.3304424
14.6471915,51.3568637
14.495089,51.3640839
14.564702,51.5656379
14.5721438,51.5792293
14.5695395,51.5685353
14.665913,51.469995
14.6681965,51.4642334
14.6424287,51.4772192
14.9199175,51.4205839
14.510228,51.4513553
14.6076696,51.4516936
14.537528,51.5418744
14.508397,51.5114513
14.5299709,51.4825651
14.5654509,51.5283016
14.8591196,51.4660828
14.8723094,51.4649015
14.8775286,51.4604464
14.8802523,51.4564898
14.8952705,51.4681521
14.9056267,51.4535685
14.9102846,51.4574458
14.914568,51.460661
14.9026027,51.461827
14.8823749,51.4615873
14.888099,51.4609169
14.8942348,51.4635472
14.8942745,51.4556095
14.9036961,51.4359029
14.9100577,51.4342234
14.9137356,51.4304377
14.9240232,51.4326139
14.6716201,51.4520135
14.6760833,51.4814786
14.6697606,51.4297069
14.6547767,51.4082614
14.7292862,51.464432
14.7338864,51.4639147
14.7279721,51.4545685
14.7323951,51.4584259
14.7463399,51.4587852
14.7397242,51.4594203
14.7415012,51.4636975
14.7367001,51.4630132
14.7260245,51.4589948
14.7371272,51.4537847
14.7345361,51.4583047
14.7312292,51.4551375
14.7420632,51.4614557
14.7381145,51.5088293
14.5442259,51.4892986
14.5652193,51.3530726
14.5822993,51.349516
14.6259777,51.3402425
14.5211687,51.4828511
14.5448666,51.4746663
14.5740557,51.4686979
14.5909841,51.4661216
14.5959053,51.4648725
14.6013636,51.4639528
14.6314397,51.4003503
14.5585907,51.4002085
14.4983085,51.3542353
14.5428692,51.4387653
14.6599025,51.4091751
14.6722289,51.4090615
14.5531501,51.4161576
14.7140247,51.5195813
14.6603813,51.5057379
14.6545982,51.5032563
14.6798127,51.5131198
14.5820794,51.5420217
14.5968269,51.537698
14.5918231,51.5401626
14.7121137,51.5638031
14.7248892,51.5736744
14.6713921,51.4038751
14.5083395,51.3657387
14.6184196,51.5064998
14.6767082,51.538984
14.6666151,51.5298098
14.6736329,51.5352075
14.5483639,51.5629512
14.5355934,51.559502
14.7138936,51.572029
14.709137,51.5676051
14.699161,51.5450488
14.6251189,51.5392482
14.617359,51.5409913
14.6616211,51.531706
14.6594194,51.5272319
14.5924957,51.5582194
14.6604422,51.5491789
14.5732073,51.5801126
14.7163178,51.5413524
14.6509777,51.5523173
14.6541794,51.5489639
14.5962372,51.5551173
14.5651963,51.5634756
14.571417,51.5624853
14.5811625,51.5484493
14.5475697,51.5578381
14.5541635,51.5691585
14.5412965,51.552214
14.5410393,51.5576456
14.6921456,51.5265171
14.6980987,51.526393
14.7106883,51.5228016
14.55801,51.5643695
14.5538311,51.5670705
14.5601236,51.564136
14.5361178,51.5579864
14.5357171,51.5526044
14.554928,51.5689853
14.5240712,51.5400192
14.5665811,51.5581393
14.5543622,51.5557962
14.5431322,51.5522033
14.5485314,51.5522457
14.5049276,51.5160668
14.5457966,51.5354713
14.5994042,51.5093398
14.6057218,51.5090476
14.6038724,51.5010871
14.6259531,51.4912318
14.6559717,51.5542922
14.5773178,51.5638159
14.6695208,51.4842536
14.6515678,51.4897915
14.5806701,51.5182825
14.6392545,51.4901902
14.5958726,51.5709409
14.7255602,51.5414101
14.5815125,51.56622
14.5874643,51.5712256
14.5701245,51.5286293
14.5615376,51.5275948
14.5656641,51.5252061
14.7158855,51.5185324
14.6969547,51.5312131
14.7054232,51.5284332
14.858078,51.4805122
14.5295784,51.5344271
14.5350536,51.535357
14.5405083,51.5443525
14.5346691,51.5456749
14.5288912,51.5476393
14.5308026,51.5426918
14.5159274,51.5394742
14.5217744,51.5340052
14.5240575,51.5295517
14.5193269,51.5267724
14.5242631,51.5277052
14.5104003,51.5362873
14.52021,51.5319259
14.6110722,51.5025175
14.4786019,51.5068565
14.7049947,51.5371511
14.6918358,51.5465319
14.5189616,51.5388861
14.5743885,51.570982
14.5785248,51.5787229
14.7240704,51.5361935
14.5369265,51.5509673
14.5037703,51.3541739
14.5664753,51.4077919
14.7007353,51.5346559
14.7213486,51.5240897
14.7139933,51.5135576
14.7092937,51.5180042
14.7142133,51.5199326
14.7243123,51.4907663
14.7102228,51.5232662
14.6295514,51.508867
14.6468135,51.4981189
14.7064097,51.5748947
14.5894096,51.5466364
14.7251191,51.5788231
14.5804052,51.4238172
14.5703987,51.413541
14.5366857,51.4276651
14.5017179,51.4752996
14.5070647,51.4970298
14.5014323,51.4993327
14.5215762,51.491639
14.5348545,51.48399
14.5535137,51.4768695
14.5588803,51.4735671
14.5793389,51.4679425
14.5839996,51.4672501
14.5899959,51.4663279
14.5464123,51.4935013
14.7161214,51.5807079
14.6347116,51.4983249
14.5826821,51.4027679
14.5345387,51.4105816
14.5525383,51.4104064
14.529995,51.409541
14.5700206,51.4042728
14.5437802,51.4131764
14.5655593,51.4025658
14.5699546,51.4007802
14.6006688,51.4122415
14.6174326,51.4192003
14.6075087,51.4108944
14.612165,51.411577
14.6908681,51.5247947
14.6861773,51.5303814
14.6648215,51.5278027
14.6415469,51.4952041
14.6401906,51.5025007
14.6080115,51.3456626
14.5569711,51.5282151
14.6804229,51.5280289
14.5413585,51.5343605
14.6141723,51.3620805
14.5376694,51.4083298
14.5422721,51.4090108
14.5268735,51.4160738
14.5354593,51.4133176
14.5419583,51.4108711
14.5202453,51.4274195
14.5225632,51.4232194
14.5265892,51.4261981
14.5129261,51.3440706
14.5074034,51.3488252
14.499609,51.3451588
14.48255,51.3464563
14.6468033,51.3416535
14.5916261,51.3490458
14.5941014,51.3534903
14.6537379,51.5080718
14.6493163,51.5126717
14.6619131,51.5090442
14.6061942,51.3886108
14.6124251,51.3846375
14.6177864,51.3880789
14.6223542,51.5031028
14.6465374,51.5039332
14.6417703,51.5072782
14.6183059,51.5092929
14.47261,51.3502851
14.4763756,51.3446469
14.6470481,51.496703
14.6514545,51.4996701
14.6462175,51.5020084
14.6422393,51.5119941
14.6354819,51.5131423
14.6509461,51.4926742
14.6379946,51.3994099
14.64039,51.40343
14.6392474,51.3981812
14.6353392,51.4050589
14.6420498,51.4053566
14.5900068,51.425089
14.6663815,51.3735315
14.6624309,51.3786891
14.4738275,51.3389201
14.8003036,51.5100161
14.7936117,51.5130604
14.787249,51.5135078
14.6240252,51.4299192
14.6599131,51.4313256
14.6184193,51.4324343
14.6262798,51.4307316
14.6339153,51.4326664
14.6509599,51.4303507
14.6308165,51.4277686
14.6119284,51.4325145
14.6233492,51.4295179
14.6183174,51.4273505
14.6234726,51.4285011
14.7148166,51.4709032
14.6841731,51.4830817
14.6900076,51.4830445
14.7153648,51.4797935
14.6967842,51.4692913
14.4638121,51.3572476
14.6617439,51.4175837
14.6514889,51.3996631
14.6571242,51.3975658
14.6617483,51.400973
14.6385339,51.4823718
14.669677,51.4575017
14.6319813,51.4873517
14.6329777,51.4944953
14.554977,51.4876132
14.5463245,51.5074058
14.5796706,51.5049107
14.6363089,51.4984309
14.5410356,51.4598531
14.5351884,51.4587793
14.5482482,51.4574442
14.5270747,51.4377781
14.5339019,51.445193
14.5331526,51.4364572
14.5290568,51.4408043
14.5351562,51.4396975
14.5429373,51.4315528
14.53363,51.4300612
14.6643609,51.4735314
14.6724772,51.4684021
14.599835,51.4371143
14.6053174,51.4370223
14.6203244,51.434245
14.636085,51.4360659
14.5988399,51.4399282
14.615593,51.4294408
14.5993683,51.4259589
14.6120337,51.4245867
14.6216138,51.4257703
14.6767232,51.4538866
14.6783258,51.4587735
14.6783198,51.4645111
14.6696716,51.4751686
14.6646586,51.4771015
14.6756959,51.4487333
14.6746659,51.4546588
14.6710391,51.451872
14.6612415,51.4527868
14.6379787,51.4543345
14.5612085,51.4138966
14.5615438,51.4776745
14.5135724,51.3981179
14.4686063,51.3575751
14.4904341,51.36927
14.6208881,51.4868554
14.6747599,51.4597381
14.6672284,51.4731975
14.5170499,51.3460015
14.4747117,51.5011694
14.5739477,51.560347
14.5780794,51.552311
14.5723965,51.5621004
14.7275189,51.5426988
14.7234405,51.5447576
14.6460468,51.4306816
14.6061569,51.4355225
14.4496962,51.5507852
14.649172,51.5073703
14.6415368,51.5044692
14.7324385,51.5275851
14.5279533,51.4282797
14.6161251,51.3807347
14.6333237,51.5360809
14.6444654,51.5362735
14.6220273,51.5370717
14.6285076,51.53526
14.7211539,51.465808
14.5481999,51.5266948
14.5607822,51.4876402
14.6966709,51.4255564
14.6807566,51.4213198
14.6697756,51.4186669
14.6611758,51.4154337
14.6898593,51.4207441
14.7056512,51.424706
14.7258133,51.4303197
14.5536273,51.4800406
14.6775682,51.3982703
14.6766389,51.4034687
14.6942142,51.4041785
14.6764579,51.3900204
14.598675,51.5002999
14.5793852,51.4732936
14.5593896,51.4702984
14.5607643,51.4755697
14.6768921,51.4154777
14.6862219,51.4170624
14.7091518,51.4210248
14.6459115,51.5409269
14.6431433,51.5092316
14.7026306,51.5099018
14.6966212,51.5092299
14.691714,51.5084286
14.6870685,51.5082583
14.6813943,51.5080288
14.553376,51.5062069
14.541391,51.5015374
14.5045627,51.5075676
14.6379686,51.5088844
14.6697374,51.5045254
14.6278927,51.4954462
14.6367253,51.5371862
14.7272704,51.5370937
14.636093,51.5001347
14.6321345,51.4970364
14.723329,51.5139273
14.6006437,51.4380391
14.6223357,51.5284672
14.6315313,51.5314351
14.5219409,51.4366578
14.6877197,51.516948
14.6783174,51.515107
14.6716441,51.5118404
14.681654,51.5183665
14.686649,51.519796
14.5281546,51.5267609
14.5206766,51.5251095
14.5236633,51.4959292
14.7306484,51.5047543
14.5105423,51.3521219
14.6507677,51.331407
14.5590385,51.5080259
14.5714654,51.4651025
14.6824092,51.3949372
14.6859731,51.3917108
14.5934945,51.348335
14.5457819,51.3641686
14.5381106,51.3673477
14.5497853,51.3694061
14.553626,51.3747328
14.5305008,51.3704728
14.5332024,51.3757525
14.5396861,51.3793285
14.5461316,51.3801938
14.5135881,51.378248
14.5739453,51.3890481
14.5175614,51.3720677
14.5005913,51.3611832
14.4929185,51.3592145
14.511296,51.3733727
14.5735336,51.332411
14.5812188,51.3252624
14.5896479,51.3248505
14.5868954,51.328589
14.4942605,51.3405621
14.5958309,51.3372899
14.7562592,51.4888183
14.7648734,51.4822181
14.7708978,51.4804411
14.7651904,51.5007845
14.7586996,51.4985284
14.7548758,51.5010823
14.7899666,51.5092726
14.4751126,51.3613133
14.4918734,51.3976293
14.4896793,51.381136
14.4925734,51.3884026
14.5696575,51.3407595
14.4881666,51.3901818
14.4812518,51.3868241
14.6340534,51.5517516
14.6636493,51.3944885
14.557676,51.3292525
14.5699871,51.3256004
14.5683619,51.3191118
14.5670342,51.3247389
14.6485713,51.5086686
14.633142,51.5036597
14.7681123,51.5084986
14.6645141,51.3735962
14.6665234,51.4995282
14.5201333,51.4166442
14.5621674,51.3273267
14.5849123,51.4107946
14.5192869,51.4004674
14.7233856,51.5193942
14.5982237,51.51559
14.5690205,51.5286663
14.5286573,51.5360245
14.580802,51.3662679
14.587065,51.3711828
14.5976386,51.3677558
14.593089,51.3688565
14.5899779,51.4006816
14.5985556,51.3994332
14.6253713,51.3794675
14.5385358,51.3545106
14.4970125,51.355828
14.640542,51.5032711
14.5209782,51.3583039
14.5192051,51.3630056
14.5260447,51.3611785
14.5311946,51.3591938
14.5403945,51.3590581
14.5197147,51.3569997
14.5286297,51.3648262
14.5618988,51.3866978
14.5699514,51.3720647
14.5586787,51.375179
14.5651047,51.3914062
14.5510483,51.3537066
14.5380557,51.354122
14.5701899,51.3573816
14.6489289,51.4977196
14.507599,51.3575075
14.6603249,51.4970189
14.5566004,51.3358201
14.5518154,51.3325791
14.7454683,51.523383
14.7771628,51.4629645
14.5557824,51.3292726
14.5560265,51.3534034
14.6481188,51.4760082
14.6298004,51.4820808
14.6254992,51.4856095
14.5339465,51.5347542
14.613079,51.5213573
14.5475299,51.3491052
14.6236826,51.5131826
14.7948255,51.5145285
14.4970599,51.4608409
14.5089534,51.4459265
14.5039792,51.4488401
14.719326,51.5509773
14.6163681,51.5359505
14.633427,51.5409837
14.7073326,51.5332332
14.7269136,51.5347965
14.6096626,51.3399908
14.9580731,51.4541949
14.5878285,51.3484364
14.5155895,51.3392317
14.6241912,51.347567
14.6338464,51.3424211
14.6142785,51.3475242
14.6513156,51.3438619
14.5969374,51.353354
14.5113744,51.4388845
14.4981158,51.4502091
14.4920455,51.4493612
14.5185728,51.4399807
14.5326081,51.4267319
14.5339857,51.5145512
14.5517633,51.5129326
14.5902976,51.4730791
14.7050688,51.5464006
14.584999,51.4217303
14.5253691,51.4102747
14.4760709,51.3549643
14.6196718,51.3699634
14.6218442,51.3754734
14.6043139,51.5332369
14.6146827,51.3715448
14.6188287,51.3803733
14.6415471,51.3518396
14.6426524,51.3564445
14.6376885,51.346782
14.953355,51.4620402
14.9437678,51.4709029
14.9252136,51.4737686
14.5151192,51.4954187
14.5091178,51.4916318
14.6119553,51.4671388
14.9586352,51.4484959
14.7186125,51.5691887
14.707564,51.5563447
14.6394813,51.3656465
14.6343597,51.3595083
14.614602,51.477421
14.6101098,51.4754714
14.6042566,51.4750246
14.5996708,51.4748144
14.6148177,51.4746386
14.6076544,51.4735893
14.6122869,51.4732135
14.6062973,51.4753821
14.5950219,51.4668216
14.6065544,51.4608525
14.6053361,51.4669379
14.5970711,51.4588149
14.5996253,51.4626715
14.5525746,51.4817533
14.5507201,51.488949
14.5567462,51.4845536
14.6766813,51.4205406
14.7172345,51.4613441
14.5518897,51.3504616
14.5017085,51.3657075
14.6332701,51.5253833
14.5617846,51.5289036
14.5289058,51.5416387
14.6885977,51.4768615
14.607314,51.5177518
14.6803737,51.5506917
14.6993986,51.5587451
14.6659941,51.5063012
14.67079,51.5067774
14.5113489,51.3431256
14.6835677,51.4020152
14.5083851,51.3322875
14.5135939,51.335438
14.5442528,51.3505785
14.6908838,51.4130422
14.5283359,51.5067022
14.5281939,51.5120321
14.5281023,51.5181425
14.6147569,51.4808417
14.6868827,51.4349419
14.7072066,51.4312269
14.6856657,51.4227796
14.6888999,51.4271399
14.6951711,51.4276365
14.7136965,51.4312873
14.6457167,51.3167335
14.6153049,51.3247479
14.5934242,51.3217519
14.6234521,51.3181989
14.6074039,51.3199127
14.5268116,51.5344465
14.4893789,51.3785512
14.5001648,51.5137675
14.8382882,51.489189
14.6282237,51.3078485
14.6109948,51.302851
14.5656931,51.3378539
14.6059974,51.5118625
14.6117467,51.5198309
14.5527332,51.3430971
14.6171163,51.3193799
14.6123052,51.3197229
14.6329012,51.3235055
14.6364822,51.3512947
14.6068664,51.5226097
14.5978688,51.5205619
14.5991695,51.5296686
14.6649691,51.4960964
14.5760464,51.3478918
14.5807396,51.347453
14.6075633,51.3713767
14.6056512,51.3558551
14.5524972,51.3384013
14.5523294,51.3438785
14.6200745,51.5075678
14.5348536,51.5417264
14.6288411,51.5356147
14.621371,51.5370244
14.5377566,51.3600924
14.7211222,51.5377927
14.6843167,51.5354276
14.5191427,51.4095539
14.5289157,51.5350649
14.9249616,51.4193333
14.536209,51.3554125
14.6164879,51.3111222
14.6331708,51.5342085
14.634597,51.3304167
14.4632596,51.3506344
14.6399129,51.3818433
14.6601274,51.3822461
14.6551437,51.3871444
14.6633882,51.3813813
14.4993256,51.3380296
14.7069889,51.5122227
14.5072635,51.4561328
14.655986,51.4167922
14.6637836,51.4223703
14.6259195,51.4613633
14.564571,51.4384864
14.7183054,51.4895102
14.5465034,51.4348464
14.6525543,51.3187964
14.6404382,51.3153555
14.5934755,51.5109043
14.6131318,51.453893
14.6122363,51.4594134
14.5247083,51.5301599
14.6860662,51.5069356
14.5542347,51.3394613
14.6481469,51.524377
14.6426068,51.517561
14.5268494,51.3485354
14.5845441,51.4159011
14.5322384,51.4880899
14.5576027,51.4109229
14.6514333,51.5304194
14.6741657,51.5256578
14.6451944,51.3723468
14.6348363,51.3761735
14.5825248,51.3429775
14.5175646,51.364508
14.6228269,51.3840764
14.6025789,51.4031079
14.6167181,51.3864266
14.5270988,51.4265192
14.5796272,51.3692369
14.6266023,51.3209808
14.5876899,51.5334261
